0,Experiment_2023-10-17T10:43:51.792607_apollo_1_RPE-A.log,apollo,RPE-A,1,2023-10-17 10:43:51.792607,
133,Experiment_2023-11-15T05:52:18.492235_dusty_1.0_RPE-A.log,dusty,RPE-A,1,2023-11-15 05:52:18.492235,23 days 18:31:38.900054
134,Experiment_2023-11-15T12:39:40.660298_dusty_2.0_RPE-A.log,dusty,RPE-A,2,2023-11-15 12:39:40.660298,0 days 06:47:22.168063
135,Experiment_2023-11-15T19:50:30.999068_dusty_3.0_RPE-H.log,dusty,RPE-H,3,2023-11-15 19:50:30.999068,0 days 07:10:50.338770
136,Experiment_2023-11-16T04:44:09.437319_dusty_4.0_RPE-H.log,dusty,RPE-H,4,2023-11-16 04:44:09.437319,0 days 08:53:38.438251
137,Experiment_2023-11-16T10:17:41.543732_dusty_5.0_RPE-H.log,dusty,RPE-H,5,2023-11-16 10:17:41.543732,0 days 05:33:32.106413
138,Experiment_2023-11-16T18:15:15.261472_dusty_6.0_RPE-H.log,dusty,RPE-H,6,2023-11-16 18:15:15.261472,0 days 07:57:33.717740
139,Experiment_2023-11-16T23:38:56.900855_dusty_7.0_RPE-E.log,dusty,RPE-E,7,2023-11-16 23:38:56.900855,0 days 05:23:41.639383
140,Experiment_2023-11-17T03:47:06.036775_dusty_8.0_RPE-ER.log,dusty,RPE-ER,8,2023-11-17 03:47:06.036775,0 days 04:08:09.135920
141,Experiment_2023-11-17T03:53:10.219784_dusty_9.0_RPE-R.log,dusty,RPE-R,9,2023-11-17 03:53:10.219784,0 days 00:06:04.183009
142,Experiment_2023-10-10T15:21:33.860543_filly_1_RPE-A.log,filly,RPE-A,1,2023-10-10 15:21:33.860543,-38 days +11:28:23.640759
143,Experiment_2023-10-11T15:52:28.784770_filly_2_RPE-A.log,filly,RPE-A,2,2023-10-11 15:52:28.784770,1 days 00:30:54.924227
144,Experiment_2023-10-16T15:14:47.749133_filly_3_RPE-A.log,filly,RPE-A,3,2023-10-16 15:14:47.749133,4 days 23:22:18.964363
145,Experiment_2023-10-17T15:56:18.517670_filly_4_RPE-H.log,filly,RPE-H,4,2023-10-17 15:56:18.517670,1 days 00:41:30.768537
146,Experiment_2023-10-18T12:39:09.249294_filly_5_RPE-H.log,filly,RPE-H,5,2023-10-18 12:39:09.249294,0 days 20:42:50.731624
147,Experiment_2023-10-19T13:53:17.960778_filly_6_RPE-H.log,filly,RPE-H,6,2023-10-19 13:53:17.960778,1 days 01:14:08.711484
148,Experiment_2023-10-20T13:49:40.775758_filly_7_RPE-E.log,filly,RPE-E,7,2023-10-20 13:49:40.775758,0 days 23:56:22.814980
149,Experiment_2023-10-20T14:00:45.049518_filly_8_RPE-E.log,filly,RPE-E,8,2023-10-20 14:00:45.049518,0 days 00:11:04.273760
150,Experiment_2023-10-21T13:51:18.150176_filly_9_RPE-ER.log,filly,RPE-ER,9,2023-10-21 13:51:18.150176,0 days 23:50:33.100658
151,Experiment_2023-10-21T13:55:57.512742_filly_10_RPE-R.log,filly,RPE-R,10,2023-10-21 13:55:57.512742,0 days 00:04:39.362566
152,Experiment_2023-11-16T11:05:32.595613_freya_nan_RPE-ER.log,freya,RPE-ER,,2023-11-16 11:05:32.595613,25 days 21:09:35.082871
153,Experiment_2023-11-16T04:51:19.708255_freya_nan_RPE-E.log,freya,RPE-E,,2023-11-16 04:51:19.708255,-1 days +17:45:47.112642
154,Experiment_2023-11-15T07:41:48.476413_freya_nan_RPE-H.log,freya,RPE-H,,2023-11-15 07:41:48.476413,-1 days +02:50:28.768158
155,Experiment_2023-11-15T22:01:01.526289_freya_nan_RPE-H.log,freya,RPE-H,,2023-11-15 22:01:01.526289,0 days 14:19:13.049876
156,Experiment_2023-11-15T14:17:44.314875_freya_nan_RPE-H.log,freya,RPE-H,,2023-11-15 14:17:44.314875,-1 days +16:16:42.788586
157,Experiment_2023-11-16T11:29:51.427589_freya_nan_RPE-R.log,freya,RPE-R,,2023-11-16 11:29:51.427589,0 days 21:12:07.112714
158,Experiment_2023-11-14T22:36:12.795118_freya_nan_RPE-A.log,freya,RPE-A,,2023-11-14 22:36:12.795118,-2 days +11:06:21.367529
159,Experiment_2023-11-14T14:36:06.037040_freya_nan_RPE-A.log,freya,RPE-A,,2023-11-14 14:36:06.037040,-1 days +15:59:53.241922
160,Experiment_2023-11-14T09:54:22.060520_george_1.0_RPE-A.log,george,RPE-A,1,2023-11-14 09:54:22.060520,-1 days +19:18:16.023480
161,Experiment_2023-11-14T18:14:19.518453_george_2.0_RPE-A.log,george,RPE-A,2,2023-11-14 18:14:19.518453,0 days 08:19:57.457933
162,Experiment_2023-11-15T02:31:57.949673_george_3.0_RPE-A.log,george,RPE-A,3,2023-11-15 02:31:57.949673,0 days 08:17:38.431220
163,Experiment_2023-11-15T10:40:11.176212_george_4.0_RPE-H.log,george,RPE-H,4,2023-11-15 10:40:11.176212,0 days 08:08:13.226539
164,Experiment_2023-11-15T17:17:58.217052_george_5.0_RPE-H.log,george,RPE-H,5,2023-11-15 17:17:58.217052,0 days 06:37:47.040840
165,Experiment_2023-11-16T03:33:49.680381_george_6.0_RPE-H.log,george,RPE-H,6,2023-11-16 03:33:49.680381,0 days 10:15:51.463329
166,Experiment_2023-11-16T07:44:26.336193_george_7.0_RPE-E.log,george,RPE-E,7,2023-11-16 07:44:26.336193,0 days 04:10:36.655812
167,Experiment_2023-11-16T14:13:18.433504_george_8.0_RPE-ER.log,george,RPE-ER,8,2023-11-16 14:13:18.433504,0 days 06:28:52.097311
168,Experiment_2023-11-16T14:19:09.443349_george_9.0_RPE-R.log,george,RPE-R,9,2023-11-16 14:19:09.443349,0 days 00:05:51.009845
169,Experiment_2023-11-14T20:17:30.353770_gio_1.0_RPE-A.log,gio,RPE-A,1,2023-11-14 20:17:30.353770,-2 days +05:58:20.910421
170,Experiment_2023-11-15T05:13:56.627916_gio_2.0_RPE-A.log,gio,RPE-A,2,2023-11-15 05:13:56.627916,0 days 08:56:26.274146
171,Experiment_2023-11-15T12:23:16.277645_gio_3.0_RPE-H.log,gio,RPE-H,3,2023-11-15 12:23:16.277645,0 days 07:09:19.649729
172,Experiment_2023-11-15T19:23:40.623979_gio_4.0_RPE-H.log,gio,RPE-H,4,2023-11-15 19:23:40.623979,0 days 07:00:24.346334
173,Experiment_2023-11-16T04:27:35.087714_gio_5.0_RPE-H.log,gio,RPE-H,5,2023-11-16 04:27:35.087714,0 days 09:03:54.463735
174,Experiment_2023-11-16T09:43:41.323909_gio_6.0_RPE-E.log,gio,RPE-E,6,2023-11-16 09:43:41.323909,0 days 05:16:06.236195
175,Experiment_2023-11-16T17:28:35.535915_gio_7.0_RPE-ER.log,gio,RPE-ER,7,2023-11-16 17:28:35.535915,0 days 07:44:54.212006
176,Experiment_2023-11-16T17:42:28.648521_gio_8.0_RPE-R.log,gio,RPE-R,8,2023-11-16 17:42:28.648521,0 days 00:13:53.112606
177,Experiment_2023-11-15T01:23:45.430018_jelly_1.0_RPE-A.log,jelly,RPE-A,1,2023-11-15 01:23:45.430018,-2 days +07:41:16.781497
178,Experiment_2023-11-15T01:45:40.298259_jelly_2.0_RPE-A.log,jelly,RPE-A,2,2023-11-15 01:45:40.298259,0 days 00:21:54.868241
179,Experiment_2023-11-15T01:51:32.979182_jelly_3.0_RPE-A.log,jelly,RPE-A,3,2023-11-15 01:51:32.979182,0 days 00:05:52.680923
180,Experiment_2023-11-15T10:02:23.360356_jelly_4.0_RPE-A.log,jelly,RPE-A,4,2023-11-15 10:02:23.360356,0 days 08:10:50.381174
181,Experiment_2023-11-15T15:52:12.803765_jelly_5.0_RPE-A.log,jelly,RPE-A,5,2023-11-15 15:52:12.803765,0 days 05:49:49.443409
182,Experiment_2023-11-15T16:43:09.229990_jelly_6.0_RPE-H.log,jelly,RPE-H,6,2023-11-15 16:43:09.229990,0 days 00:50:56.426225
183,Experiment_2023-11-15T16:43:44.315061_jelly_7.0_RPE-H.log,jelly,RPE-H,7,2023-11-15 16:43:44.315061,0 days 00:00:35.085071
184,Experiment_2023-11-16T01:04:54.237126_jelly_8.0_RPE-H.log,jelly,RPE-H,8,2023-11-16 01:04:54.237126,0 days 08:21:09.922065
185,Experiment_2023-11-16T07:00:26.264233_jelly_9.0_RPE-H.log,jelly,RPE-H,9,2023-11-16 07:00:26.264233,0 days 05:55:32.027107
186,Experiment_2023-11-16T12:36:11.657125_jelly_10.0_RPE-E.log,jelly,RPE-E,10,2023-11-16 12:36:11.657125,0 days 05:35:45.392892
187,Experiment_2023-11-16T19:12:22.067645_jelly_11.0_RPE-ER.log,jelly,RPE-ER,11,2023-11-16 19:12:22.067645,0 days 06:36:10.410520
188,Experiment_2023-11-16T19:17:52.321571_jelly_12.0_RPE-R.log,jelly,RPE-R,12,2023-11-16 19:17:52.321571,0 days 00:05:30.253926
189,Experiment_2023-10-17T11:33:07.797252_molly_1_RPE-A.log,molly,RPE-A,1,2023-10-17 11:33:07.797252,-31 days +16:15:15.475681
190,Experiment_2023-10-17T16:31:16.557368_molly_2_RPE-A.log,molly,RPE-A,2,2023-10-17 16:31:16.557368,0 days 04:58:08.760116
191,Experiment_2023-10-18T14:33:13.652552_molly_3_RPE-H.log,molly,RPE-H,3,2023-10-18 14:33:13.652552,0 days 22:01:57.095184
192,Experiment_2023-10-19T15:48:21.846383_molly_4_RPE-H.log,molly,RPE-H,4,2023-10-19 15:48:21.846383,1 days 01:15:08.193831
193,Experiment_2023-10-20T16:44:16.657055_molly_5_RPE-H.log,molly,RPE-H,5,2023-10-20 16:44:16.657055,1 days 00:55:54.810672
194,Experiment_2023-10-21T17:15:56.787430_molly_6_RPE-E.log,molly,RPE-E,6,2023-10-21 17:15:56.787430,1 days 00:31:40.130375
195,Experiment_2023-10-22T12:53:29.137172_molly_7_RPE-ER.log,molly,RPE-ER,7,2023-10-22 12:53:29.137172,0 days 19:37:32.349742
196,Experiment_2023-10-22T13:10:41.677096_molly_8_RPE-R.log,molly,RPE-R,8,2023-10-22 13:10:41.677096,0 days 00:17:12.539924
197,Experiment_2023-10-11T11:39:20.579879_mowgli_1_RPE-A.log,mowgli,RPE-A,1,2023-10-11 11:39:20.579879,-12 days +22:28:38.902783
198,Experiment_2023-10-12T13:04:00.671875_mowgli_2_RPE-A.log,mowgli,RPE-A,2,2023-10-12 13:04:00.671875,1 days 01:24:40.091996
199,Experiment_2023-10-16T11:08:00.822837_mowgli_3_RPE-A.log,mowgli,RPE-A,3,2023-10-16 11:08:00.822837,3 days 22:04:00.150962
200,Experiment_2023-10-17T12:04:57.437085_mowgli_4_RPE-H.log,mowgli,RPE-H,4,2023-10-17 12:04:57.437085,1 days 00:56:56.614248
201,Experiment_2023-10-18T11:32:49.174973_mowgli_5_RPE-H.log,mowgli,RPE-H,5,2023-10-18 11:32:49.174973,0 days 23:27:51.737888
202,Experiment_2023-10-19T12:41:55.897985_mowgli_6_RPE-H.log,mowgli,RPE-H,6,2023-10-19 12:41:55.897985,1 days 01:09:06.723012
203,Experiment_2023-10-20T11:31:25.005165_mowgli_7_RPE-E.log,mowgli,RPE-E,7,2023-10-20 11:31:25.005165,0 days 22:49:29.107180
204,Experiment_2023-10-20T11:37:18.291738_mowgli_8_RPE-E.log,mowgli,RPE-E,8,2023-10-20 11:37:18.291738,0 days 00:05:53.286573
205,Experiment_2023-10-21T10:47:46.513633_mowgli_9_RPE-ER.log,mowgli,RPE-ER,9,2023-10-21 10:47:46.513633,0 days 23:10:28.221895
206,Experiment_2023-10-21T10:55:05.366041_mowgli_10_RPE-R.log,mowgli,RPE-R,10,2023-10-21 10:55:05.366041,0 days 00:07:18.852408
207,Experiment_2023-11-15T03:20:29.697169_myrtle_1.0_RPE-A.log,myrtle,RPE-A,1,2023-11-15 03:20:29.697169,24 days 16:25:24.331128
208,Experiment_2023-11-15T11:16:09.134633_myrtle_2.0_RPE-A.log,myrtle,RPE-A,2,2023-11-15 11:16:09.134633,0 days 07:55:39.437464
209,Experiment_2023-11-15T17:38:40.242425_myrtle_3.0_RPE-A.log,myrtle,RPE-A,3,2023-11-15 17:38:40.242425,0 days 06:22:31.107792
210,Experiment_2023-11-16T03:48:40.468982_myrtle_4.0_RPE-H.log,myrtle,RPE-H,4,2023-11-16 03:48:40.468982,0 days 10:10:00.226557
211,Experiment_2023-11-16T08:26:21.234327_myrtle_5.0_RPE-H.log,myrtle,RPE-H,5,2023-11-16 08:26:21.234327,0 days 04:37:40.765345
212,Experiment_2023-11-16T14:59:03.216301_myrtle_6.0_RPE-H.log,myrtle,RPE-H,6,2023-11-16 14:59:03.216301,0 days 06:32:41.981974
213,Experiment_2023-11-16T21:04:08.878984_myrtle_7.0_RPE-E.log,myrtle,RPE-E,7,2023-11-16 21:04:08.878984,0 days 06:05:05.662683
214,Experiment_2023-11-17T02:32:42.579535_myrtle_8.0_RPE-ER.log,myrtle,RPE-ER,8,2023-11-17 02:32:42.579535,0 days 05:28:33.700551
215,Experiment_2023-11-17T02:36:00.873487_myrtle_9.0_RPE-R.log,myrtle,RPE-R,9,2023-11-17 02:36:00.873487,0 days 00:03:18.293952
216,Experiment_2023-11-15T04:22:44.975731_nix_1.0_RPE-A.log,nix,RPE-A,1,2023-11-15 04:22:44.975731,-2 days +01:46:44.102244
217,Experiment_2023-11-15T11:54:28.819021_nix_2.0_RPE-H.log,nix,RPE-H,2,2023-11-15 11:54:28.819021,0 days 07:31:43.843290
218,Experiment_2023-11-15T19:08:54.331804_nix_3.0_RPE-H.log,nix,RPE-H,3,2023-11-15 19:08:54.331804,0 days 07:14:25.512783
219,Experiment_2023-11-16T04:15:06.484950_nix_4.0_RPE-H.log,nix,RPE-H,4,2023-11-16 04:15:06.484950,0 days 09:06:12.153146
220,Experiment_2023-11-16T08:54:11.986734_nix_5.0_RPE-E.log,nix,RPE-E,5,2023-11-16 08:54:11.986734,0 days 04:39:05.501784
221,Experiment_2023-11-16T15:27:06.878539_nix_6.0_RPE-ER.log,nix,RPE-ER,6,2023-11-16 15:27:06.878539,0 days 06:32:54.891805
222,Experiment_2023-11-16T15:38:08.222092_nix_7.0_RPE-R.log,nix,RPE-R,7,2023-11-16 15:38:08.222092,0 days 00:11:01.343553
223,Experiment_2023-11-15T22:12:18.978257_olive_nan_RPE-A.log,olive,RPE-A,,2023-11-15 22:12:18.978257,-1 days +06:34:10.756165
224,Experiment_2023-11-15T14:40:14.765087_olive_nan_RPE-A.log,olive,RPE-A,,2023-11-15 14:40:14.765087,-1 days +16:27:55.786830
225,Experiment_2023-11-15T08:01:25.994719_olive_nan_RPE-A.log,olive,RPE-A,,2023-11-15 08:01:25.994719,-1 days +17:21:11.229632
226,Experiment_2023-11-16T00:17:43.618022_pumba_nan_RPE-A.log,pumba,RPE-A,,2023-11-16 00:17:43.618022,0 days 16:16:17.623303
227,Experiment_2023-11-15T14:59:43.796277_pumba_nan_RPE-A.log,pumba,RPE-A,,2023-11-15 14:59:43.796277,-1 days +14:42:00.178255
228,Experiment_2023-11-16T18:29:56.344098_pumba_nan_RPE-H.log,pumba,RPE-H,,2023-11-16 18:29:56.344098,1 days 03:30:12.547821
229,Experiment_2023-11-16T05:40:01.139615_pumba_nan_RPE-H.log,pumba,RPE-H,,2023-11-16 05:40:01.139615,-1 days +11:10:04.795517
230,Experiment_2023-11-17T00:20:48.760387_pumba_nan_RPE-E.log,pumba,RPE-E,,2023-11-17 00:20:48.760387,0 days 18:40:47.620772
231,Experiment_2023-11-15T23:59:15.383154_pumba_nan_RPE-A.log,pumba,RPE-A,,2023-11-15 23:59:15.383154,-2 days +23:38:26.622767
232,Experiment_2023-11-16T10:34:56.139558_pumba_nan_RPE-H.log,pumba,RPE-H,,2023-11-16 10:34:56.139558,0 days 10:35:40.756404
233,Experiment_2023-11-17T04:28:22.359716_pumba_nan_RPE-ER.log,pumba,RPE-ER,,2023-11-17 04:28:22.359716,0 days 17:53:26.220158
234,Experiment_2023-11-15T22:41:30.310360_pumba_nan_RPE-A.log,pumba,RPE-A,,2023-11-15 22:41:30.310360,-2 days +18:13:07.950644
235,Experiment_2023-11-15T08:22:24.924227_pumba_nan_RPE-A.log,pumba,RPE-A,,2023-11-15 08:22:24.924227,-1 days +09:40:54.613867
236,Experiment_2023-11-17T04:35:19.272760_pumba_nan_RPE-R.log,pumba,RPE-R,,2023-11-17 04:35:19.272760,1 days 20:12:54.348533
237,Experiment_2023-11-15T10:19:30.072574_smudge_1.0_RPE-A.log,smudge,RPE-A,1,2023-11-15 10:19:30.072574,-2 days +05:44:10.799814
238,Experiment_2023-11-15T10:27:34.536832_smudge_2.0_RPE-A.log,smudge,RPE-A,2,2023-11-15 10:27:34.536832,0 days 00:08:04.464258
239,Experiment_2023-11-15T16:30:46.593567_smudge_3.0_RPE-A.log,smudge,RPE-A,3,2023-11-15 16:30:46.593567,0 days 06:03:12.056735
240,Experiment_2023-11-15T16:55:00.448232_smudge_4.0_RPE-H.log,smudge,RPE-H,4,2023-11-15 16:55:00.448232,0 days 00:24:13.854665
241,Experiment_2023-11-16T01:31:31.062744_smudge_5.0_RPE-H.log,smudge,RPE-H,5,2023-11-16 01:31:31.062744,0 days 08:36:30.614512
242,Experiment_2023-11-16T07:22:56.475952_smudge_6.0_RPE-H.log,smudge,RPE-H,6,2023-11-16 07:22:56.475952,0 days 05:51:25.413208
243,Experiment_2023-11-16T13:26:08.774326_smudge_7.0_RPE-E.log,smudge,RPE-E,7,2023-11-16 13:26:08.774326,0 days 06:03:12.298374
244,Experiment_2023-11-16T20:03:07.699554_smudge_8.0_RPE-ER.log,smudge,RPE-ER,8,2023-11-16 20:03:07.699554,0 days 06:36:58.925228
245,Experiment_2023-11-16T20:10:45.788898_smudge_9.0_RPE-ER.log,smudge,RPE-ER,9,2023-11-16 20:10:45.788898,0 days 00:07:38.089344
246,Experiment_2023-11-16T20:20:01.485550_smudge_10.0_RPE-R.log,smudge,RPE-R,10,2023-11-16 20:20:01.485550,0 days 00:09:15.696652
247,Experiment_2023-10-11T12:00:06.668934_teddy_1_RPE-A.log,teddy,RPE-A,1,2023-10-11 12:00:06.668934,-37 days +15:40:05.183384
248,Experiment_2023-10-16T11:54:16.067711_teddy_2_RPE-A.log,teddy,RPE-A,2,2023-10-16 11:54:16.067711,4 days 23:54:09.398777
249,Experiment_2023-10-17T12:26:27.583844_teddy_3_RPE-A.log,teddy,RPE-A,3,2023-10-17 12:26:27.583844,1 days 00:32:11.516133
250,Experiment_2023-10-18T11:50:11.128592_teddy_4_RPE-H.log,teddy,RPE-H,4,2023-10-18 11:50:11.128592,0 days 23:23:43.544748
251,Experiment_2023-10-18T11:53:16.636564_teddy_5_RPE-H.log,teddy,RPE-H,5,2023-10-18 11:53:16.636564,0 days 00:03:05.507972
252,Experiment_2023-10-19T12:59:13.586703_teddy_6_RPE-H.log,teddy,RPE-H,6,2023-10-19 12:59:13.586703,1 days 01:05:56.950139
253,Experiment_2023-10-20T12:17:32.357031_teddy_7_RPE-H.log,teddy,RPE-H,7,2023-10-20 12:17:32.357031,0 days 23:18:18.770328
254,Experiment_2023-10-21T11:30:24.083259_teddy_8_RPE-E.log,teddy,RPE-E,8,2023-10-21 11:30:24.083259,0 days 23:12:51.726228
255,Experiment_2023-10-21T11:37:56.042933_teddy_9_RPE-E.log,teddy,RPE-E,9,2023-10-21 11:37:56.042933,0 days 00:07:31.959674
256,Experiment_2023-10-21T11:47:57.260532_teddy_10_RPE-E.log,teddy,RPE-E,10,2023-10-21 11:47:57.260532,0 days 00:10:01.217599
257,Experiment_2023-10-22T09:11:52.083746_teddy_11_RPE-ER.log,teddy,RPE-ER,11,2023-10-22 09:11:52.083746,0 days 21:23:54.823214
258,Experiment_2023-10-22T09:17:26.852663_teddy_12_RPE-R.log,teddy,RPE-R,12,2023-10-22 09:17:26.852663,0 days 00:05:34.768917
259,Experiment_2023-11-15T11:36:33.220138_yoshi_1.0_RPE-A.log,yoshi,RPE-A,1,2023-11-15 11:36:33.220138,24 days 02:19:06.367475
260,Experiment_2023-11-15T18:23:59.307350_yoshi_2.0_RPE-A.log,yoshi,RPE-A,2,2023-11-15 18:23:59.307350,0 days 06:47:26.087212
261,Experiment_2023-11-16T04:04:24.987457_yoshi_3.0_RPE-H.log,yoshi,RPE-H,3,2023-11-16 04:04:24.987457,0 days 09:40:25.680107
262,Experiment_2023-11-16T08:36:27.057734_yoshi_4.0_RPE-H.log,yoshi,RPE-H,4,2023-11-16 08:36:27.057734,0 days 04:32:02.070277
263,Experiment_2023-11-16T15:18:14.276712_yoshi_5.0_RPE-H.log,yoshi,RPE-H,5,2023-11-16 15:18:14.276712,0 days 06:41:47.218978
264,Experiment_2023-11-16T21:45:55.894085_yoshi_6.0_RPE-E.log,yoshi,RPE-E,6,2023-11-16 21:45:55.894085,0 days 06:27:41.617373
265,Experiment_2023-11-17T03:07:21.130201_yoshi_7.0_RPE-ER.log,yoshi,RPE-ER,7,2023-11-17 03:07:21.130201,0 days 05:21:25.236116
266,Experiment_2023-11-17T03:18:39.516437_yoshi_8.0_RPE-R.log,yoshi,RPE-R,8,2023-11-17 03:18:39.516437,0 days 00:11:18.386236
